SNo,Age,CryoSleep,Destination,FoodCourt,HomePlanet,RoomService,ShoppingMall,Spa,Transported,VIP,VRDeck
219,32.0,False,TRAPPIST-1e,0.0,Mars,56.0,256.0,1438.0,False,False,0.0
4149,50.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
3469,15.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2673,34.0,False,TRAPPIST-1e,23.0,Mars,2904.0,7.0,0.0,False,False,81.0
4601,52.0,False,TRAPPIST-1e,837.0,Earth,0.0,1.0,2.0,False,False,8.0
4357,62.0,False,TRAPPIST-1e,1633.0,Europa,0.0,0.0,1742.0,True,True,0.0
1897,19.0,False,55 Cancri e,1.0,Earth,30.0,1051.0,0.0,True,False,6.0
5550,26.0,False,55 Cancri e,2427.0,Europa,0.0,15.0,5.0,True,False,0.0
5750,29.0,False,TRAPPIST-1e,0.0,Mars,3564.0,802.0,0.0,False,False,0.0
7525,22.0,False,TRAPPIST-1e,21.0,Earth,6.0,0.0,782.0,False,False,0.0
5648,45.0,False,55 Cancri e,3863.0,Europa,1017.0,0.0,601.0,False,True,3999.0
2591,35.0,False,TRAPPIST-1e,0.0,Mars,2301.0,414.0,0.0,True,False,0.0
6818,24.0,False,TRAPPIST-1e,194.0,Earth,1.0,0.0,0.0,True,False,632.0
695,20.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7116,31.0,False,TRAPPIST-1e,1000.0,Earth,0.0,0.0,19.0,False,False,1776.0
475,32.0,False,55 Cancri e,5755.0,Europa,0.0,0.0,59.0,True,False,122.0
1942,17.0,False,PSO J318.5-22,911.0,Earth,8.0,0.0,0.0,True,False,0.0
6124,27.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
6485,30.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7623,18.0,False,TRAPPIST-1e,17.0,Earth,0.0,5.0,0.0,True,False,712.0
1470,45.0,False,TRAPPIST-1e,1389.0,Europa,0.0,0.0,2987.0,False,False,0.0
1250,0.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5968,40.0,False,TRAPPIST-1e,0.0,Earth,1.0,895.0,10.0,True,False,0.0
5030,26.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3092,48.0,False,55 Cancri e,2.0,Mars,824.0,830.0,298.0,False,False,0.0
7056,37.0,False,TRAPPIST-1e,4.0,Earth,1442.0,0.0,3.0,False,False,0.0
4921,28.0,False,TRAPPIST-1e,0.0,Earth,607.0,0.0,227.0,True,False,0.0
1015,18.0,False,TRAPPIST-1e,0.0,Mars,556.0,0.0,852.0,True,False,6.0
5000,38.0,False,55 Cancri e,439.0,Europa,0.0,0.0,434.0,False,False,10074.0
2345,38.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3697,44.0,False,TRAPPIST-1e,821.0,Earth,39.0,0.0,7.0,False,False,41.0
8360,36.0,False,TRAPPIST-1e,3423.0,Europa,0.0,0.0,466.0,True,False,349.0
4665,25.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8607,2.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
2229,58.0,False,TRAPPIST-1e,400.0,Earth,0.0,0.0,690.0,True,False,490.0
140,22.0,False,TRAPPIST-1e,0.0,Earth,4119.0,0.0,0.0,False,False,61.0
308,5.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
782,18.0,False,TRAPPIST-1e,0.0,Earth,751.0,0.0,0.0,False,False,0.0
4208,25.0,False,TRAPPIST-1e,0.0,Mars,1956.0,161.0,239.0,False,False,28.0
2715,13.0,False,TRAPPIST-1e,2.0,Earth,649.0,0.0,124.0,False,False,143.0
5538,34.0,False,TRAPPIST-1e,0.0,Earth,223.0,13.0,514.0,False,False,41.0
5225,14.0,False,55 Cancri e,237.0,Earth,714.0,0.0,587.0,False,False,1.0
4073,21.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2821,30.0,False,TRAPPIST-1e,0.0,Earth,0.0,301.0,0.0,False,False,437.0
860,34.0,False,TRAPPIST-1e,0.0,Mars,379.0,1626.0,0.0,False,False,0.0
7829,17.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7290,18.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,2141.0
5172,27.0,False,TRAPPIST-1e,585.0,Earth,508.0,9.0,0.0,True,False,0.0
7588,40.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3347,11.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
8023,25.0,False,TRAPPIST-1e,0.0,Earth,637.0,89.0,312.0,False,False,2.0
4011,55.0,False,TRAPPIST-1e,252.0,Earth,0.0,1.0,0.0,True,False,553.0
2316,14.0,False,TRAPPIST-1e,0.0,Earth,148.0,34.0,808.0,False,False,0.0
2273,34.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
8548,36.0,False,TRAPPIST-1e,371.0,Earth,794.0,0.0,228.0,False,False,1.0
483,55.0,False,TRAPPIST-1e,0.0,Earth,62.0,0.0,0.0,False,False,0.0
1944,24.0,False,TRAPPIST-1e,20.0,Earth,121.0,0.0,68.0,False,False,506.0
2305,21.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6429,17.0,False,TRAPPIST-1e,4.0,Earth,108.0,1898.0,13.0,False,False,0.0
5140,14.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8531,37.0,False,TRAPPIST-1e,7.0,Earth,15.0,0.0,786.0,False,False,0.0
1346,32.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7841,49.0,False,55 Cancri e,64.0,Earth,336.0,377.0,0.0,True,False,0.0
8664,32.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5527,48.0,False,TRAPPIST-1e,0.0,Earth,0.0,790.0,2368.0,False,False,1292.0
4612,49.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5985,2.0,False,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3937,12.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3885,47.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4023,35.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
55,36.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6020,18.0,False,55 Cancri e,131.0,Mars,114.0,927.0,0.0,True,False,0.0
3053,64.0,False,TRAPPIST-1e,782.0,Earth,313.0,8.0,0.0,False,False,0.0
7982,20.0,False,TRAPPIST-1e,29.0,Earth,59.0,27.0,0.0,False,False,0.0
3311,37.0,False,TRAPPIST-1e,0.0,Mars,78.0,0.0,2948.0,False,False,0.0
2923,24.0,False,TRAPPIST-1e,7.0,Earth,0.0,548.0,4.0,True,False,0.0
6527,0.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7564,35.0,False,PSO J318.5-22,3.0,Earth,635.0,0.0,0.0,False,False,25.0
8501,32.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4752,56.0,False,PSO J318.5-22,0.0,Earth,1309.0,69.0,1.0,False,False,0.0
6074,29.0,False,TRAPPIST-1e,577.0,Europa,0.0,0.0,5568.0,False,False,432.0
1320,28.0,False,TRAPPIST-1e,0.0,Earth,0.0,529.0,560.0,False,False,60.0
441,37.0,False,PSO J318.5-22,10.0,Earth,0.0,544.0,9.0,False,False,299.0
3824,46.0,False,TRAPPIST-1e,0.0,Mars,227.0,1546.0,3.0,True,False,2.0
5280,22.0,False,TRAPPIST-1e,9.0,Earth,19.0,0.0,0.0,True,False,594.0
779,71.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,True,0.0
2549,10.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
2685,42.0,False,TRAPPIST-1e,656.0,Earth,173.0,0.0,0.0,False,False,23.0
8538,13.0,False,55 Cancri e,1501.0,Earth,0.0,23.0,5.0,True,False,163.0
4611,19.0,False,TRAPPIST-1e,0.0,Mars,1301.0,31.0,1.0,True,False,0.0
6815,54.0,False,TRAPPIST-1e,0.0,Earth,1.0,109.0,0.0,False,False,1.0
8283,20.0,False,TRAPPIST-1e,0.0,Earth,735.0,0.0,41.0,False,False,1.0
976,13.0,False,55 Cancri e,0.0,Mars,4.0,1973.0,0.0,True,False,39.0
3321,26.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1687,26.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4291,24.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6481,36.0,False,TRAPPIST-1e,0.0,Earth,1912.0,0.0,2.0,False,False,0.0
3907,27.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8018,25.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,True,0.0
3147,19.0,False,PSO J318.5-22,463.0,Earth,0.0,269.0,0.0,True,False,4.0
1013,27.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
662,19.0,False,TRAPPIST-1e,0.0,Mars,164.0,783.0,0.0,False,False,0.0
255,29.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1387,29.0,False,TRAPPIST-1e,2509.0,Europa,0.0,0.0,16.0,True,False,698.0
8350,23.0,False,PSO J318.5-22,471.0,Earth,0.0,120.0,13.0,True,False,6.0
4293,22.0,False,TRAPPIST-1e,45.0,Earth,686.0,16.0,7.0,True,False,4.0
6469,73.0,False,55 Cancri e,1.0,Europa,181.0,840.0,2618.0,False,False,1949.0
4393,11.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1303,6.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
331,24.0,False,TRAPPIST-1e,5.0,Earth,0.0,0.0,2766.0,False,False,0.0
2544,52.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7473,36.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7138,39.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8587,35.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,684.0,False,False,0.0
3090,42.0,False,TRAPPIST-1e,0.0,Mars,1633.0,29.0,4.0,False,False,102.0
3474,17.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8658,30.0,False,TRAPPIST-1e,752.0,Earth,8.0,0.0,0.0,True,False,687.0
8442,41.0,False,55 Cancri e,1320.0,Europa,3.0,0.0,0.0,False,False,12392.0
129,35.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3048,20.0,False,TRAPPIST-1e,12.0,Mars,915.0,25.0,205.0,True,False,311.0
4061,51.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
530,31.0,False,TRAPPIST-1e,0.0,Mars,697.0,612.0,0.0,False,False,0.0
3749,33.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
6311,11.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3154,24.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2979,19.0,False,PSO J318.5-22,0.0,Earth,0.0,616.0,0.0,False,False,0.0
1899,43.0,False,55 Cancri e,6.0,Earth,0.0,730.0,1.0,False,False,0.0
7998,40.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4161,37.0,False,TRAPPIST-1e,3603.0,Europa,0.0,33.0,7113.0,False,False,1.0
631,21.0,False,PSO J318.5-22,576.0,Earth,0.0,1.0,20.0,False,False,0.0
4158,40.0,False,TRAPPIST-1e,901.0,Earth,0.0,0.0,0.0,False,False,89.0
960,18.0,False,55 Cancri e,12.0,Earth,187.0,0.0,1277.0,False,False,0.0
2480,19.0,False,TRAPPIST-1e,4.0,Earth,1.0,0.0,750.0,False,False,3.0
6594,19.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,804.0,False,False,5.0
551,49.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6344,22.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3193,39.0,False,TRAPPIST-1e,2.0,Europa,0.0,0.0,909.0,False,False,3291.0
3398,15.0,False,TRAPPIST-1e,398.0,Earth,0.0,0.0,467.0,False,False,0.0
7955,31.0,False,TRAPPIST-1e,322.0,Mars,49.0,977.0,0.0,True,False,0.0
4799,29.0,False,55 Cancri e,0.0,Earth,0.0,22.0,738.0,False,False,0.0
8135,27.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2190,11.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6208,30.0,False,TRAPPIST-1e,123.0,Earth,0.0,0.0,1.0,False,False,784.0
8331,33.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7935,56.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1992,13.0,False,PSO J318.5-22,2.0,Earth,0.0,480.0,10.0,False,False,176.0
1889,22.0,False,55 Cancri e,5183.0,Europa,0.0,0.0,1080.0,True,False,2.0
787,13.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3891,36.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1933,27.0,False,TRAPPIST-1e,0.0,Europa,0.0,72.0,668.0,False,True,2713.0
4667,2.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6633,20.0,False,TRAPPIST-1e,275.0,Europa,0.0,1690.0,580.0,False,False,5499.0
7315,46.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,17.0,False,False,655.0
6426,23.0,False,PSO J318.5-22,173.0,Earth,8.0,0.0,1052.0,False,False,0.0
6122,14.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8620,44.0,False,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1162,27.0,False,TRAPPIST-1e,0.0,Earth,0.0,863.0,33.0,True,False,2.0
6710,32.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8468,25.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1337,27.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4268,20.0,False,PSO J318.5-22,0.0,Mars,14.0,59.0,1777.0,False,True,0.0
6496,14.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1539,61.0,False,TRAPPIST-1e,32.0,Earth,1215.0,0.0,0.0,False,False,362.0
6571,17.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
4426,30.0,False,55 Cancri e,44.0,Europa,818.0,2.0,2956.0,False,False,2311.0
8399,53.0,False,TRAPPIST-1e,0.0,Mars,24.0,1105.0,0.0,False,False,0.0
3423,35.0,False,TRAPPIST-1e,30.0,Earth,0.0,357.0,435.0,True,False,0.0
649,5.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5736,39.0,False,TRAPPIST-1e,225.0,Earth,657.0,0.0,0.0,True,False,0.0
3089,55.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5020,37.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
6478,23.0,False,TRAPPIST-1e,0.0,Earth,7.0,0.0,716.0,True,False,800.0
4676,29.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5771,36.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
8124,25.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6131,32.0,False,TRAPPIST-1e,0.0,Mars,1179.0,4.0,0.0,False,True,0.0
3890,58.0,False,TRAPPIST-1e,0.0,Mars,12.0,186.0,2436.0,False,False,4.0
5107,24.0,False,TRAPPIST-1e,0.0,Earth,0.0,980.0,7.0,False,False,0.0
1295,19.0,False,TRAPPIST-1e,41.0,Earth,245.0,550.0,0.0,False,False,0.0
1286,20.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3573,27.0,False,TRAPPIST-1e,253.0,Earth,0.0,0.0,79.0,False,False,421.0
8527,25.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3204,42.0,False,TRAPPIST-1e,0.0,Earth,1196.0,0.0,68.0,False,False,1.0
4691,27.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6757,34.0,False,55 Cancri e,2612.0,Europa,0.0,1.0,131.0,False,False,2714.0
7923,43.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1048,9.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6488,22.0,False,TRAPPIST-1e,138.0,Earth,735.0,0.0,0.0,False,False,0.0
2871,30.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7800,24.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
701,62.0,False,TRAPPIST-1e,2.0,Earth,712.0,322.0,0.0,False,False,517.0
5864,59.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7438,62.0,False,TRAPPIST-1e,0.0,Mars,100.0,38.0,1211.0,False,False,0.0
7750,19.0,False,TRAPPIST-1e,2633.0,Earth,29.0,0.0,0.0,True,False,124.0
6660,33.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1517,49.0,False,TRAPPIST-1e,3750.0,Europa,0.0,0.0,2.0,True,False,341.0
6699,0.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3823,36.0,False,TRAPPIST-1e,2177.0,Europa,0.0,0.0,1097.0,True,False,144.0
5992,42.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
8156,23.0,False,55 Cancri e,247.0,Earth,0.0,1063.0,36.0,True,False,0.0
8239,37.0,False,TRAPPIST-1e,557.0,Earth,10.0,51.0,83.0,False,False,0.0
6989,31.0,False,55 Cancri e,2954.0,Europa,0.0,0.0,170.0,False,False,756.0
2822,69.0,False,TRAPPIST-1e,139.0,Earth,577.0,0.0,0.0,False,False,0.0
7875,48.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3333,53.0,False,TRAPPIST-1e,120.0,Earth,323.0,14.0,450.0,True,False,0.0
6104,0.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7063,25.0,False,PSO J318.5-22,3.0,Earth,15.0,0.0,635.0,False,False,0.0
8220,4.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
646,20.0,False,TRAPPIST-1e,215.0,Earth,0.0,0.0,541.0,False,False,0.0
5824,42.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2659,13.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7846,37.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
2169,34.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4729,38.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5650,44.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2277,33.0,False,TRAPPIST-1e,0.0,Earth,0.0,661.0,0.0,True,False,94.0
3017,2.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
874,24.0,False,TRAPPIST-1e,0.0,Earth,174.0,0.0,630.0,False,False,0.0
1999,61.0,False,TRAPPIST-1e,0.0,Earth,2.0,17.0,868.0,False,False,28.0
4714,47.0,False,55 Cancri e,18.0,Europa,1904.0,0.0,89.0,False,False,4411.0
8647,7.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7590,17.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8188,38.0,False,TRAPPIST-1e,9.0,Earth,22.0,40.0,732.0,False,False,0.0
1376,46.0,False,55 Cancri e,484.0,Europa,202.0,0.0,3208.0,False,False,2485.0
7000,20.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5726,15.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8078,25.0,False,TRAPPIST-1e,0.0,Mars,987.0,6221.0,141.0,True,False,0.0
5013,27.0,False,TRAPPIST-1e,686.0,Earth,0.0,0.0,101.0,True,False,9.0
476,55.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3495,24.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6132,19.0,False,TRAPPIST-1e,614.0,Earth,14.0,0.0,160.0,False,False,0.0
2688,32.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
534,27.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
438,36.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5498,17.0,False,TRAPPIST-1e,566.0,Earth,0.0,18.0,318.0,False,False,0.0
3114,32.0,False,TRAPPIST-1e,810.0,Earth,0.0,0.0,0.0,False,False,2.0
7826,15.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8049,26.0,False,TRAPPIST-1e,0.0,Earth,0.0,148.0,551.0,False,False,89.0
3158,49.0,False,TRAPPIST-1e,104.0,Europa,0.0,809.0,3668.0,False,False,7.0
8267,37.0,False,55 Cancri e,0.0,Earth,88.0,719.0,88.0,True,False,0.0
2516,18.0,False,TRAPPIST-1e,617.0,Earth,0.0,0.0,0.0,False,False,10.0
1154,23.0,False,TRAPPIST-1e,592.0,Europa,0.0,0.0,345.0,False,False,810.0
6013,1.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8343,20.0,False,TRAPPIST-1e,1.0,Earth,0.0,32.0,755.0,False,False,21.0
7843,57.0,False,TRAPPIST-1e,22.0,Mars,435.0,1435.0,4.0,True,True,0.0
4678,22.0,False,TRAPPIST-1e,0.0,Earth,61.0,214.0,445.0,True,False,0.0
1383,16.0,False,55 Cancri e,2838.0,Earth,0.0,32.0,5.0,False,False,3404.0
7404,27.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6508,20.0,False,55 Cancri e,17958.0,Europa,0.0,99.0,14.0,True,False,57.0
1808,55.0,False,TRAPPIST-1e,0.0,Mars,2424.0,1.0,0.0,False,False,284.0
7832,25.0,False,55 Cancri e,1673.0,Europa,0.0,0.0,642.0,False,False,612.0
7023,56.0,False,TRAPPIST-1e,5711.0,Europa,0.0,0.0,0.0,True,False,50.0
6094,39.0,False,TRAPPIST-1e,0.0,Earth,0.0,710.0,56.0,True,False,1.0
5770,33.0,False,TRAPPIST-1e,2110.0,Europa,0.0,0.0,773.0,True,False,10.0
4827,13.0,False,TRAPPIST-1e,63.0,Earth,0.0,54.0,20.0,False,False,916.0
5434,53.0,False,TRAPPIST-1e,0.0,Earth,751.0,0.0,7.0,False,False,0.0
6841,57.0,False,PSO J318.5-22,1.0,Earth,0.0,0.0,664.0,False,False,19.0
1203,27.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
5296,26.0,False,PSO J318.5-22,0.0,Earth,807.0,0.0,0.0,True,False,40.0
5862,4.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
4082,28.0,False,TRAPPIST-1e,2127.0,Europa,3.0,0.0,696.0,False,False,10.0
3539,26.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,False,False,0.0
8249,20.0,False,55 Cancri e,0.0,Earth,0.0,0.0,335.0,False,False,957.0
6392,25.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,False,False,0.0
3680,45.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
4204,9.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
4504,19.0,False,TRAPPIST-1e,0.0,Earth,2.0,0.0,9.0,False,False,754.0
6294,35.0,False,TRAPPIST-1e,0.0,Earth,90.0,655.0,43.0,False,False,16.0
5066,20.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7777,23.0,False,55 Cancri e,0.0,Mars,218.0,2267.0,497.0,False,False,0.0
5630,24.0,False,TRAPPIST-1e,0.0,Earth,276.0,0.0,0.0,True,False,489.0
1971,16.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5921,38.0,False,TRAPPIST-1e,0.0,Earth,20.0,751.0,0.0,True,False,2.0
8324,1.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1928,17.0,False,TRAPPIST-1e,0.0,Mars,583.0,753.0,0.0,False,False,0.0
8340,19.0,False,55 Cancri e,2.0,Earth,720.0,0.0,0.0,False,False,0.0
7945,47.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
3791,10.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
925,49.0,False,TRAPPIST-1e,2727.0,Europa,31.0,0.0,184.0,True,False,135.0
2653,23.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,3.0,False,False,1919.0
1816,13.0,False,TRAPPIST-1e,10.0,Mars,3037.0,43.0,0.0,False,False,0.0
1886,30.0,False,55 Cancri e,865.0,Europa,1250.0,0.0,3725.0,False,True,5416.0
1839,63.0,False,TRAPPIST-1e,869.0,Europa,0.0,1.0,375.0,False,False,3377.0
1401,33.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,417.0,False,False,2372.0
1588,7.0,False,55 Cancri e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4690,18.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2782,33.0,False,55 Cancri e,1001.0,Europa,0.0,2280.0,0.0,True,False,29.0
1095,19.0,False,55 Cancri e,1291.0,Europa,0.0,0.0,16139.0,False,False,687.0
2960,10.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3737,17.0,False,TRAPPIST-1e,83.0,Earth,3.0,927.0,0.0,True,False,1.0
2530,72.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4488,34.0,False,TRAPPIST-1e,0.0,Mars,2130.0,1.0,1.0,False,False,0.0
